date,symbol,open,y_test,y_pred,high,low,close,open_original,mean_x,std_x,mean_y,std_y,y_test_original,y_pred_original
2022-03-03 09:30:00-05:00,TSLA,276.99639,302.8552526666667,284.52063,314.283019,275.238991,307.053026,2501.4497445841457,281.7055061818182,8.013621543596027,286.9484566153846,12.167579877435916,3971.963934738088,3748.875947492886
2022-03-04 09:30:00-05:00,TSLA,291.496375,316.50634999999994,304.99673,332.619667,289.129711,331.326335,2573.20773930428,282.6770506363636,7.857835929067442,289.80540246153845,17.168005001108718,5723.5880021442035,5525.990867724773
2022-03-07 09:30:00-05:00,TSLA,304.993028,331.26744633333334,324.147,346.899653,302.363031,333.036334,3730.900663744208,285.4858357272727,11.296700290529053,294.5502695384615,22.83324254138737,7858.4602177334855,7695.877412070341
2022-03-08 09:30:00-05:00,TSLA,309.99969,340.33854833333334,334.9904,346.899653,307.249693,337.972995,4827.057425469817,288.2655299090909,14.641278820506969,298.61052184615386,25.918787428690745,9119.773009887012,8981.155152192172
2022-03-09 09:30:00-05:00,TSLA,326.64634,342.99853466666667,340.0124,346.899653,325.466341,336.879663,7192.917725546776,294.25976627272723,21.119654851403045,303.0158994615385,27.7495285321143,9821.0635236676,9738.199420832794
2022-03-10 09:30:00-05:00,TSLA,336.57633,349.3518506666667,350.0905,365.959601,329.59967,363.946303,9331.44487205025,300.6212750909091,26.83142809525358,309.1010190769231,31.90101423588754,11453.779380527914,11477.34352630259
2022-03-11 09:30:00-05:00,TSLA,335.999664,359.38295166666666,355.91617,371.589628,332.439701,366.522967,9923.487893731211,305.72157300000003,28.624333150318897,315.77588415384616,35.04464642365246,12910.22435600076,12788.732155635811
2022-03-14 09:30:00-04:00,TSLA,355.032978,369.62184133333335,362.09515,371.589628,351.199649,364.662969,11327.657994288626,312.8457446363637,31.02475807093126,322.70274900000004,36.41193059238688,13781.34758105957,13507.286357318168
2022-03-15 09:30:00-04:00,TSLA,369.329631,370.20628500000004,369.69952,371.589628,357.702976,359.199641,12285.849861074304,323.1508829090909,32.39030387509096,330.45761046153854,34.38013799397299,13058.200774997633,13040.778259336017
2022-03-16 09:30:00-04:00,TSLA,363.72297,367.981843,370.878,371.316295,355.546311,361.529638,11050.588443126064,332.010874,29.469069740429273,337.87247484615386,30.38558776708571,11519.217062016609,11607.218212829825
2022-03-17 09:30:00-04:00,TSLA,364.856302,371.97739466666667,372.85547,383.30295,355.546311,381.816285,10036.499434472667,340.354805,26.575242297644802,345.7675951538462,27.712472507530883,10654.18091827681,10678.51452217076
2022-03-18 09:30:00-04:00,TSLA,360.382973,377.502956,373.03452,384.289616,355.546311,363.75297,8391.840647478093,346.8614620909091,22.323416443393356,352.8924598461538,24.621489567350736,9647.577552644218,9537.557888557722
2022-03-21 09:30:00-04:00,TSLA,363.126304,375.75295766666665,369.76898,384.289616,342.566324,348.586318,6873.572987579916,352.7744865454545,17.95738405399148,357.28091700000004,19.901041124570973,7835.155980203509,7716.068633051191
2022-03-22 09:30:00-04:00,TSLA,378.766288,367.60629900000004,374.8024,384.289616,340.513026,352.419648,6525.682323979076,360.4708424545454,16.27708609992379,360.7101443076923,15.564944747277453,6082.481876993848,6194.488770934485
2022-03-23 09:30:00-04:00,TSLA,357.822976,356.0029773333334,371.02954,359.666307,340.513026,341.829658,5528.913834855033,363.2641730909091,14.436327481005927,362.0070661538461,13.76914205416238,5263.862632761263,5470.765522688654
2022-03-24 09:30:00-04:00,TSLA,350.796316,348.1661073333333,360.6217,358.862974,324.879675,325.309675,5280.0294683393395,363.7859907272727,14.014524250625445,361.180608,14.925044704705119,5557.57532461316,5743.475663202761
2022-03-25 09:30:00-04:00,TSLA,347.736319,342.0107913333333,350.34906,349.479651,324.879675,328.983004,4761.311539945685,365.0865954545455,12.642409504803954,361.0960465384615,15.039010293447172,5504.599857870474,5629.999167059194
2022-03-28 09:30:00-04:00,TSLA,326.799673,339.544127,345.10495,342.079658,324.365342,340.789659,5343.353785222764,363.99053899999996,15.23674488567424,361.2098951538461,14.888263515125617,5416.432332943125,5499.223330401131
2022-03-29 09:30:00-04:00,TSLA,332.546334,340.0154376666667,343.60208,342.079658,324.365342,328.333005,5740.432522911785,361.80351690909094,16.174073974313288,359.0260511538462,16.0668992859256,5822.019843804094,5879.646085816538
2022-03-30 09:30:00-04:00,TSLA,327.024673,339.3185383333333,342.4745,342.079658,324.365342,334.762999,6167.703763590042,358.46585663636364,17.763913204658046,356.46579730769224,16.506730683614904,5957.505525533885,6009.59992525526
2022-03-31 09:30:00-04:00,TSLA,333.096334,340.28520399999996,343.7355,344.979655,324.469676,342.716324,6020.580809863144,356.35994972727275,17.0047529257283,354.43990192307695,16.17257164788858,5857.726744329459,5913.5269707183725
2022-04-01 09:30:00-04:00,TSLA,329.676337,342.65076833333336,340.79898,344.979655,324.469676,325.733008,6211.549825177813,353.3087406363636,17.769674153293717,352.66708576923077,15.880973358973744,5794.294809102782,5764.886619236054
2022-04-04 09:30:00-04:00,TSLA,335.019665,351.23964866666665,346.3209,364.072969,325.083042,336.259664,6152.851457947093,351.3754091818182,17.316822428215595,352.60221400000006,15.832452694658238,5913.58733600338,5835.711359049637
2022-04-05 09:30:00-04:00,TSLA,343.33299,351.22964866666666,350.49045,364.072969,325.083042,335.016332,5018.975381673209,348.6472300909091,13.602911131791618,349.6519605384616,13.189564013449042,4982.217895048679,4972.468160511134
2022-04-06 09:30:00-04:00,TSLA,358.242975,348.40965133333333,352.4881,364.072969,325.099675,332.673001,3380.8412559169046,346.4005656363637,8.4703424827257,345.95324623076925,9.049909698056965,3499.0291287289483,3535.938704078618
2022-04-07 09:30:00-04:00,TSLA,338.302995,338.16299499999997,347.60986,344.949655,291.666375,292.139708,3281.767304332515,344.9884458181818,8.680912974223988,343.9276072307691,8.693906166723318,3283.8849548188955,3366.015141225478
2022-04-08 09:30:00-04:00,TSLA,326.323007,325.1796746666667,337.9601,336.20633,291.666375,293.836373,3260.01572098651,342.63450881818176,8.940164038658569,339.861201076923,12.350926194077331,4356.131362699001,4513.981619771019
2022-04-11 09:30:00-04:00,TSLA,331.809668,313.110798,327.05444,333.333,273.899726,292.503041,3025.014399497737,341.9266306363636,8.08622541059103,336.055051,15.911259878434642,5318.042328722054,5539.903293687798
2022-04-12 09:30:00-04:00,TSLA,299.526367,305.8219053333333,316.09286,311.466322,273.899726,290.253043,4710.360026733365,338.73517627272724,14.59512527810494,334.1558683076923,17.20664521113041,5596.324891170269,5773.0536499643995
2022-04-13 09:30:00-04:00,TSLA,299.993033,304.52856233333335,312.23505,311.466322,273.899726,300.979699,5508.804656217147,335.6505702727273,17.244247422054027,331.211455923077,19.061750363035863,6136.058889535283,6282.957964737632
2022-04-14 09:30:00-04:00,TSLA,300.749699,307.2041153333333,309.67773,311.466322,282.676384,303.08303,6272.629160306007,331.89390736363634,19.75308794221726,328.5919713846154,19.71680864812598,6385.676729328771,6434.448602641675
2022-04-18 09:30:00-04:00,TSLA,286.923046,309.5485683333333,311.1647,318.499681,282.676384,317.539682,6793.197502767912,328.263911,22.531942560542564,327.12505230769233,19.703699342040384,6426.376974506735,6458.22081334842
2022-04-19 09:30:00-04:00,TSLA,301.059699,313.908575,312.4779,318.499681,285.899714,291.093042,6842.9998465364415,326.2593646363636,21.6460074315695,325.34761823076917,19.65703613613336,6495.8598204478985,6467.737093933987
2022-04-20 09:30:00-04:00,TSLA,301.313032,309.89969,310.08417,318.499681,281.034719,288.549711,6747.510980557833,322.9230043636364,21.321971816320897,321.57992969230776,20.219050246916485,6587.457333306151,6591.187292753172
2022-04-21 09:30:00-04:00,TSLA,313.069687,297.6919246666667,317.41,315.199685,260.383073,262.369738,6409.0458483882885,321.6130056363636,19.4443380995616,316.7499345384615,21.581054311353085,6741.255528821026,7166.792462537225
2022-04-22 09:30:00-04:00,TSLA,295.666371,284.33193800000004,303.97952,295.999704,258.083075,266.679733,4859.538235188664,315.5878601818182,15.368505926589956,309.90737730769234,19.49276366737964,5852.322647829734,6235.308373120644
2022-04-25 09:30:00-04:00,TSLA,278.816388,275.63972433333333,290.20377,281.876385,242.399758,244.666422,4662.71007360906,309.60604800000004,15.61279828934969,304.136101,19.369617032938528,5643.172000401414,5925.271907401811
2022-04-26 09:30:00-04:00,TSLA,273.10306,266.08751166666667,279.12833,275.119725,226.66644,242.666424,4660.924179225818,304.1475686363636,15.952866330349627,297.75251769230766,21.32458058488226,5971.957102858939,6250.047007873952
2022-04-27 09:30:00-04:00,TSLA,264.999735,261.86417133333333,270.2439,269.923063,226.66644,256.529743,4644.615867785709,298.11878681818183,16.401892179128133,292.2999564615385,20.578953035045345,5681.190439891272,5853.636410221147
2022-04-28 09:30:00-04:00,TSLA,233.666433,257.4186203333333,265.36017,262.449704,226.66644,241.456425,5900.103289021417,291.9906110909091,24.000506217041917,288.49893461538466,22.197308611120746,6002.499492403306,6178.780486955096
2022-04-29 09:30:00-04:00,TSLA,257.826409,257.95417533333335,265.2355,262.449704,239.695927,253.869746,6052.103992650513,289.9342495454546,22.34902842363622,285.0240663076923,23.615455455031533,6376.72940333142,6548.681299664073
2022-05-02 09:30:00-04:00,TSLA,255.719744,254.97085633333336,262.41086,256.58641,233.6031,236.603097,6100.341468142196,285.2866783636364,22.73995233539167,280.565099,23.674207535081766,6316.798067232851,6492.934214403728
2022-05-03 09:30:00-04:00,TSLA,249.119751,250.997527,259.4984,254.826412,231.369769,236.473097,6296.710341862035,280.54729218181825,24.14968313644556,276.1456187692308,24.58312046702822,6446.448061936399,6655.426368663485
2022-05-04 09:30:00-04:00,TSLA,248.173085,246.23108733333333,258.08173,253.499747,210.999789,221.299779,6127.273488863477,275.6248728181818,23.578901056274074,270.9533675384615,24.429037242908805,6286.141770366393,6575.64146551974
2022-05-05 09:30:00-04:00,TSLA,235.666431,237.28166266666668,250.38037,244.666422,210.999789,224.966442,5324.979799083356,268.57881936363634,21.455754042966433,263.88812076923074,22.889681701391115,5695.18985278609,5995.015119381357
2022-05-06 09:30:00-04:00,TSLA,237.996429,228.3838936666667,243.0611,240.527093,206.85646,209.386457,4120.909586116349,262.37852254545453,16.212558649654756,256.40915384615386,20.679504344210567,4979.274875073712,5282.792148444922
2022-05-09 09:30:00-04:00,TSLA,218.339782,222.57701066666667,232.30315,226.651473,206.85646,219.59978,3903.2639136147504,255.54859000000005,16.7065996411719,250.80198000000004,18.99853909276047,4479.440018300431,4664.222387535503
2022-05-10 09:30:00-04:00,TSLA,217.843115,226.878651,231.52339,239.556394,206.85646,235.909764,3828.2325394456793,250.4829919090909,16.42351445230017,247.5465960769231,16.90551816970772,4083.047752876199,4161.569501573155
2022-05-11 09:30:00-04:00,TSLA,207.949792,238.64308366666668,230.79385,253.266413,207.669826,253.209747,4084.99474883079,244.38845254545458,18.46891145861466,245.86557207692312,15.066667245932553,3841.4215042258315,3723.159769081731
2022-05-12 09:30:00-04:00,TSLA,220.473113,250.80751566666666,234.22716,259.59974,217.886449,252.753081,3689.1917471231686,241.27088000000003,15.638736262245132,245.07147030769235,14.012974028658759,3759.630673537117,3527.290546461789
2022-05-13 09:30:00-04:00,TSLA,241.083092,256.73085399999997,245.92839,259.59974,240.176793,246.789753,3583.662313794798,241.9023914545455,13.861444594132934,245.38736738461543,14.237589903649013,3900.615982250204,3746.8149370297792
2022-05-16 09:30:00-04:00,TSLA,257.946409,260.3786283333333,257.1186,264.209736,242.066425,258.333075,3782.684670596297,242.60057563636366,13.724106913075627,245.52275446153845,14.406559684787023,3996.683004188683,3949.7170862171565
2022-05-17 09:30:00-04:00,TSLA,251.719748,256.444177,258.0046,264.209736,233.417567,234.516432,3646.627179721516,242.30845463636368,13.52424174953946,244.84659876923075,14.073865597414496,3854.007479106805,3875.968777446397
2022-05-18 09:30:00-04:00,TSLA,244.156423,252.290848,254.26929,264.209736,233.417567,238.279762,3528.540084831964,241.84815209090905,13.46141908681655,244.08044569230768,13.77771570593938,3720.072024646673,3747.3303962371533
2022-05-19 09:30:00-04:00,TSLA,243.224757,244.21974500000002,252.29865,247.796386,230.093103,238.886428,3794.3510016988917,242.73709054545452,14.602189164293982,243.04172876923076,13.535311924200498,3548.632155392936,3657.9825871617204
2022-05-20 09:30:00-04:00,TSLA,244.353089,244.9419773333333,251.0005,249.963083,230.093103,241.866425,3828.362896693647,243.12420836363643,14.67236900095014,243.44916423076927,13.657255508406754,3588.684333406478,3671.427173815837
2022-05-23 09:30:00-04:00,TSLA,233.999766,248.50196266666669,247.44923,255.546378,230.093103,239.706427,3729.6737413285005,242.57748163636367,14.902135670050784,244.60449384615387,13.992360608624328,3721.733567429054,3707.003408424997
2022-05-24 09:30:00-04:00,TSLA,240.086427,248.336407,245.50328,255.546378,227.913105,232.229768,3556.980082948433,244.3439920909091,13.797681660935893,245.59282361538465,13.115665987474893,3502.6901903570065,3465.5318513143247
2022-05-25 09:30:00-04:00,TSLA,249.339751,240.55974833333335,248.307,255.546378,214.683119,215.736451,2940.375786567827,248.09338227272727,10.79764615749175,246.25897684615387,11.855289940076995,3098.164541249774,3190.0105370388733
2022-05-26 09:30:00-04:00,TSLA,235.156432,230.82088033333335,241.0629,239.49976,211.736455,220.889779,2315.9104526788356,249.75307454545452,8.786310289541138,246.5069253076923,11.39317212361848,2876.288944670503,2992.978000353737
2022-05-27 09:30:00-04:00,TSLA,223.166444,229.54198166666666,235.41202,235.663064,211.736455,232.999767,2703.4371883766275,248.6579270909091,10.99976868066114,246.2074383846154,11.62083759948944,2913.6775295979305,2981.8922664652778
2022-05-31 09:30:00-04:00,TSLA,218.286448,229.05309333333332,229.79971,235.663064,208.693125,213.099787,3172.2889797442194,245.79308145454544,13.406676983857807,244.04590215384616,12.672579621780873,3146.7394650357187,3156.2010639165674
2022-06-01 09:30:00-04:00,TSLA,220.916446,227.26622833333332,229.4681,235.663064,208.693125,216.759783,3178.4931881887624,243.0076298181818,13.287763819858757,241.07432053846154,13.195409984099378,3239.9453789367367,3268.9998974502314
2022-06-02 09:30:00-04:00,TSLA,222.736444,229.90424800000002,233.52054,243.577123,208.693125,237.03643,2992.3950316290266,241.2036891818182,12.351779048996617,240.01668315384617,12.375959519427315,3085.302349746225,3130.057412481768
2022-06-03 09:30:00-04:00,TSLA,213.43312,237.12646266666664,230.47147,246.833086,213.196453,236.086431,2829.9996945376756,236.80854209090913,12.14990041117689,238.6800177692308,10.484676135026886,2724.8741818737744,2655.098697819861
2022-06-06 09:30:00-04:00,TSLA,224.603109,243.242212,231.40465,246.833086,224.333109,235.069765,2709.033514927916,235.38515863636368,11.013419926843277,238.02771323076928,10.155843216825367,2708.3574820165672,2588.137036207978
2022-06-07 09:30:00-04:00,TSLA,234.503099,244.07197800000003,238.91257,246.833086,228.636438,245.706421,2674.47597451056,236.16794872727272,10.397764618809099,238.12002084615386,10.222814171872091,2733.2224965014075,2680.478798029711
2022-06-08 09:30:00-04:00,TSLA,237.904762,245.817532,244.81387,252.069748,228.636438,244.919755,2802.4738290569567,237.0987052727273,10.783202077242276,239.04873784615387,10.878483964857416,2913.170817988979,2902.2525328171027
2022-06-09 09:30:00-04:00,TSLA,237.468096,249.36863966666667,244.40851,252.069748,232.343101,232.663101,2618.09794982913,236.09113054545458,10.030849867443562,239.0492506923077,10.878998634509605,2951.9303411154924,2897.9690787590366
2022-06-10 09:30:00-04:00,TSLA,249.366417,244.40419999999997,248.90305,252.069748,222.273111,228.489772,2615.831043586884,236.31098181818186,9.54226351084277,237.17438330769235,9.933493441398952,2664.96190105805,2709.651154858874
2022-06-13 09:30:00-04:00,TSLA,244.483089,236.86642966666668,245.82791,249.96975,218.863114,224.473109,2715.767036853185,237.00976909090906,10.138767789220283,236.40182000000001,10.111554742221697,2631.4896901691054,2722.1042030540857
2022-06-14 09:30:00-04:00,TSLA,230.49977,230.28643633333334,238.66763,231.173102,218.863114,227.263106,2614.664338064045,237.86007127272725,10.311525546386957,236.67848638461538,9.887199894274882,2513.5665153524883,2596.4330827090694
2022-06-15 09:30:00-04:00,TSLA,224.509775,230.94421366666666,237.11491,233.146434,216.166484,233.066434,2587.8642303667625,237.75582881818184,10.46773309335231,237.20284484615388,9.497540391795715,2430.6048423968205,2489.2113174925494
2022-06-16 09:30:00-04:00,TSLA,226.999773,232.64643433333333,233.40236,234.563099,216.166484,231.733102,2617.0180842053614,237.41795345454545,10.482830442085136,237.11823215384615,9.515763510727847,2450.926682883922,2458.1198833274825
2022-06-17 09:30:00-04:00,TSLA,222.999777,237.69031800000002,231.90295,245.361421,216.166484,244.543089,2575.969456133155,237.51462,10.486355043005963,238.6716920769231,9.076086929802003,2395.969680617205,2343.443062780588
2022-06-21 09:30:00-04:00,TSLA,230.779769,244.96807733333335,237.20953,254.979712,227.186439,250.763083,2149.2429810592794,239.32891518181813,8.27591636023113,241.28788692307688,8.478361438520514,2318.2157874545214,2252.4360502217282
2022-06-22 09:30:00-04:00,TSLA,233.919766,251.13473766666667,239.34967,254.979712,232.209768,234.343099,2119.5641730564257,238.7949127272727,8.040232309095046,242.0175759230769,9.03398172957592,2510.764207665585,2404.298125388447
2022-06-23 09:30:00-04:00,TSLA,242.333091,249.271962,245.42886,254.979712,228.368105,233.069767,2136.3012170999127,239.42597272727272,7.827553540232935,241.47449961538462,8.939889794486904,2469.9383687509116,2435.581491918543
2022-06-24 09:30:00-04:00,TSLA,252.103081,244.96529966666665,250.11221,253.06308,225.033108,237.039763,2656.6415770963663,241.7380886363636,9.579032032773938,241.68552253846153,8.918811133963807,2426.4847646403086,2472.389113785138
2022-06-27 09:30:00-04:00,TSLA,236.84643,240.16197133333333,245.5725,242.059725,225.033108,238.313095,2531.906881636999,240.98718027272727,9.672595450833994,241.11526669230773,8.857258429445933,2368.2919117168267,2416.2143137030453
2022-06-28 09:30:00-04:00,TSLA,225.499774,241.445292,240.43645,243.623056,225.033108,240.066427,2472.927049266325,238.83778845454543,9.907279378522924,240.46552115384614,8.32356938766851,2250.1521624417305,2241.7549722777158
2022-06-29 09:30:00-04:00,TSLA,234.896432,244.264189,242.05731,250.516416,229.333104,240.546426,2246.6624534397356,238.97293690909092,8.547126490753357,240.5075723846154,8.372714975707055,2285.6620056538536,2267.1844536445283
2022-06-30 09:30:00-04:00,TSLA,239.99976,247.093075,243.2031,250.516416,236.889763,245.529754,2172.204908977729,240.1168751818182,8.050374857857818,241.7357763076923,8.079288848154137,2238.072101611306,2206.6438253961005
2022-07-01 09:30:00-04:00,TSLA,244.936422,249.43975066666667,246.28784,250.663083,236.97643,247.499752,2053.2100934044793,241.85353709090907,7.395211138968831,243.36705676923077,7.559479283376208,2129.001684384424,2105.174894580144
